DATASET_ID,COMMENT,FIELD,FORMAT,LINK,MIME_TYPE,TITLE
401,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=02ea345bb1964a13952e51092618aff5,,Landscape Management Units - North Yukon Land Use Plan - 250k
401,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Planning/Landscape_Management_Units_North_Yukon_Land_Use_Plan_250k/,,Landscape Management Units - North Yukon Land Use Plan - 250k
401,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/02ea345bb1964a13952e51092618aff5/info/metadata/metadata.xml?format=default&amp;output=html,,Landscape Management Units - North Yukon Land Use Plan - 250k
402,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=706c631dc2e049bdb5e2b7dfd945b1f9,,Yukon Planning Regions - 250k
402,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Planning/Yukon_Planning_Regions_250k/,,Yukon Planning Regions - 250k
402,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/706c631dc2e049bdb5e2b7dfd945b1f9/info/metadata/metadata.xml?format=default&amp;output=html,,Yukon Planning Regions - 250k
403,,API,html,,,Dawson Regional Recommended Plan
403,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/70720e638a0c494e8cd2b302c52a8a61/info/metadata/metadata.xml?format=default&amp;output=html,,Dawson Regional Recommended Plan
404,,API,html,,,Mineral occurrences and drillholes
404,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/e9c136fa62db41a19c26f03dd3963152/info/metadata/metadata.xml?format=default&amp;output=html,,Mineral occurrences and drillholes
405,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=8f7dc38b7c36477eb9136560f81274ed,,Glacial limits - 1M
405,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Glacial_Limits_1M/,,Glacial limits - 1M
405,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/8f7dc38b7c36477eb9136560f81274ed/info/metadata/metadata.xml?format=default&amp;output=html,,Glacial limits - 1M
406,,API,html,,,For Jeff
406,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/5acd994ef11b4a34ab97d30a7f041507/info/metadata/metadata.xml?format=default&amp;output=html,,For Jeff
407,,API,html,,,Potential Thermal Sites for Whitehorse area
407,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/d418f628cf0044e980e418a6dc086a79/info/metadata/metadata.xml?format=default&amp;output=html,,Potential Thermal Sites for Whitehorse area
408,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=3c81c06626524399844a3f40d9f47d87,,Water well capture zones
408,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Environmental_Monitoring/Water_Well_Capture_Zones/,,Water well capture zones
408,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/3c81c06626524399844a3f40d9f47d87/info/metadata/metadata.xml?format=default&amp;output=html,,Water well capture zones
409,,API,html,,,Yukon-Tanana Terrane Virtual Field Trip location
409,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/42a4baf11a754e49be504ff43329fa33/info/metadata/metadata.xml?format=default&amp;output=html,,Yukon-Tanana Terrane Virtual Field Trip location
410,,API,html,,,Map 4 of 4: Spain cinnabar substitute (iron oxide)'s deposit
410,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/773373261b364be8b5ecbb37cb9b2ac1/info/metadata/metadata.xml?format=default&amp;output=html,,Map 4 of 4: Spain cinnabar substitute (iron oxide)'s deposit
411,,API,html,,,Mining claims maps-rvsd
411,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/0ed9c1ad3dab419bb09d5443157d504f/info/metadata/metadata.xml?format=default&amp;output=html,,Mining claims maps-rvsd
412,,API,html,,,Water Conditions App - Map - Water Levels
412,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/c4f6ab90441e47979fb580bab38c1d0b/info/metadata/metadata.xml?format=default&amp;output=html,,Water Conditions App - Map - Water Levels
413,,API,html,,,FR - Water Conditions App - Map - Water Levels
413,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/d2ce44785b9449619fc4c4e842ca7ae0/info/metadata/metadata.xml?format=default&amp;output=html,,FR - Water Conditions App - Map - Water Levels
414,,API,html,,,Northern Canada - Chaiya Singh 2 2
414,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/3db566a294744e90bb623e6746350fa8/info/metadata/metadata.xml?format=default&amp;output=html,,Northern Canada - Chaiya Singh 2 2
415,,API,html,,,Geologic terranes of the Yukon (RiA with Eve)
415,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/057b6bd8afaf462086a03a07de516084/info/metadata/metadata.xml?format=default&amp;output=html,,Geologic terranes of the Yukon (RiA with Eve)
416,,API,html,,,EDBC Online Map Viewer - Map
416,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/72ffaf9826cc418589ba6dce95ae8151/info/metadata/metadata.xml?format=default&amp;output=html,,EDBC Online Map Viewer - Map
417,,API,html,,,"St. Elias Mountains - ranges, terranes, and tectonic plate boundaries"
417,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/ac8a48876184434387a41de6e5d197c3/info/metadata/metadata.xml?format=default&amp;output=html,,"St. Elias Mountains - ranges, terranes, and tectonic plate boundaries"
418,,API,html,https://mapservices.gov.yk.ca/imagery/rest/services/Satellites/Satellites_MedRes_Update/ImageServer,,Yukon Medium Resolution Satellite Imagery
418,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=ed388209a43947b9872b3a9228776365,,Yukon Medium Resolution Satellite Imagery
418,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/ed388209a43947b9872b3a9228776365/info/metadata/metadata.xml?format=default&amp;output=html,,Yukon Medium Resolution Satellite Imagery
419,,API,html,,,Mount Logan Bedrock Geolgy
419,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/3b654c476e3342209e5147c0abc457bb/info/metadata/metadata.xml?format=default&amp;output=html,,Mount Logan Bedrock Geolgy
420,,API,html,,,Water Conditions App - Map - Flow
420,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/6a4bae3a48bf4db0b05cd7be29fa9f3f/info/metadata/metadata.xml?format=default&amp;output=html,,Water Conditions App - Map - Flow
421,,API,html,,,FR - Water Conditions App - Map - Flow
421,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/be13034a2cd645518001a689e5da3c10/info/metadata/metadata.xml?format=default&amp;output=html,,FR - Water Conditions App - Map - Flow
422,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=2ec1e0ae0b4446e3baba2dfa15afaf4b,,Yukon Aerial Imagery
422,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Imagery/Aerials/,,Yukon Aerial Imagery
422,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/2ec1e0ae0b4446e3baba2dfa15afaf4b/info/metadata/metadata.xml?format=default&amp;output=html,,Yukon Aerial Imagery
423,,API,html,,,Final Analysis Site Map
423,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/58a4af2bc7a542728768803798428f24/info/metadata/metadata.xml?format=default&amp;output=html,,Final Analysis Site Map
424,,API,html,,,Intensive Development Map
424,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/3f06b14c9fde4d83a8cda4ea92b94980/info/metadata/metadata.xml?format=default&amp;output=html,,Intensive Development Map
425,,API,html,,,Less Intensive Development Map
425,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/35919647bfd84d1a862f0431121548a3/info/metadata/metadata.xml?format=default&amp;output=html,,Less Intensive Development Map
426,,API,html,,,Conservation and Environmental Restoration Map
426,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/8775ae149d6440af9b8131993e158041/info/metadata/metadata.xml?format=default&amp;output=html,,Conservation and Environmental Restoration Map
427,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=d89e7350cb3c419187f4ff7fb3b63c6a,,Agriculture Land Capability Class - Field Analysis
427,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Biophysical/Agriculture_Land_Capability_Class_Field_Analysis,,Agriculture Land Capability Class - Field Analysis
427,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/d89e7350cb3c419187f4ff7fb3b63c6a/info/metadata/metadata.xml?format=default&amp;output=html,,Agriculture Land Capability Class - Field Analysis
428,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=05c53de07b4a4b09a92f07ed7bc5ff64,,Surface disturbance linear features
428,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Environmental_Monitoring/Surface_Disturbance_Linear_Features/,,Surface disturbance linear features
428,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/05c53de07b4a4b09a92f07ed7bc5ff64/info/metadata/metadata.xml?format=default&amp;output=html,,Surface disturbance linear features
429,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=128a5a44fb704016b48d00d7bc8582c5,,Surface disturbance areal features
429,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Environmental_Monitoring/Surface_Disturbance_Areal_Features/,,Surface disturbance areal features
429,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/128a5a44fb704016b48d00d7bc8582c5/info/metadata/metadata.xml?format=default&amp;output=html,,Surface disturbance areal features
430,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=c66b90218c884070848496cefbca9487,,Yukon road network
430,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Yukon_road_network,,Yukon road network
430,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/c66b90218c884070848496cefbca9487/info/metadata/metadata.xml?format=default&amp;output=html,,Yukon road network
431,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=49cc2473b4904ced9dbd530944f5d2e1,,Assessment report footprints
431,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Assessment_Report_Footprints/,,Assessment report footprints
431,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/49cc2473b4904ced9dbd530944f5d2e1/info/metadata/metadata.xml?format=default&amp;output=html,,Assessment report footprints
432,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=de644dc6486f40b3a01a689ef837ff7f,,Assessment Report Geochemistry
432,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Assessment_Report_Geochemistry,,Assessment Report Geochemistry
432,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/de644dc6486f40b3a01a689ef837ff7f/info/metadata/metadata.xml?format=default&amp;output=html,,Assessment Report Geochemistry
433,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=705735bb48ca4a278d8f66e48992da1c,,Subdivision Applications - 50k
433,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Planning/Subdivision_Applications_50k/,,Subdivision Applications - 50k
433,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/705735bb48ca4a278d8f66e48992da1c/info/metadata/metadata.xml?format=default&amp;output=html,,Subdivision Applications - 50k
434,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=a49e93e6430d4773b169ad1450e72bea,,Placer claims - 50k
434,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Mining/Placer_Claims_50k/,,Placer claims - 50k
434,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/a49e93e6430d4773b169ad1450e72bea/info/metadata/metadata.xml?format=default&amp;output=html,,Placer claims - 50k
435,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=8607e1f0639348f69c4a945c89a0aca9,,Bedrock map index
435,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Bedrock_Map_Index/,,Bedrock map index
435,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/8607e1f0639348f69c4a945c89a0aca9/info/metadata/metadata.xml?format=default&amp;output=html,,Bedrock map index
436,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=d28c8eda4aa14f1cb804ae6135f09e6f,,Surface disturbance mapping extent
436,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Environmental_Monitoring/Surface_Disturbance_Mapping_Extent/,,Surface disturbance mapping extent
436,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/d28c8eda4aa14f1cb804ae6135f09e6f/info/metadata/metadata.xml?format=default&amp;output=html,,Surface disturbance mapping extent
437,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=48e15f2c3b01408e93d5d0ca5b04a4ed,,Park and Protected Areas - 1M
437,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Parks_and_Protected_Areas/Park_and_Protected_Areas_1M/,,Park and Protected Areas - 1M
437,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/48e15f2c3b01408e93d5d0ca5b04a4ed/info/metadata/metadata.xml?format=default&amp;output=html,,Park and Protected Areas - 1M
438,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=c1f7b78a9fde46529401c66e8f1168c2,,Park and Protected Areas - 250k
438,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Parks_and_Protected_Areas/Park_and_Protected_Areas_250k/,,Park and Protected Areas - 250k
438,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/c1f7b78a9fde46529401c66e8f1168c2/info/metadata/metadata.xml?format=default&amp;output=html,,Park and Protected Areas - 250k
439,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=78d4b812446f4bb38ad01032b89b7c8f,,Highway Kilometre Posts
439,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Highway_Kilometre_Posts/,,Highway Kilometre Posts
439,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/78d4b812446f4bb38ad01032b89b7c8f/info/metadata/metadata.xml?format=default&amp;output=html,,Highway Kilometre Posts
440,,API,html,,,Yukon Electoral Districts
440,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/63f2dc67d1f34b968331a3551455f391/info/metadata/metadata.xml?format=default&amp;output=html,,Yukon Electoral Districts
441,,API,html,,,Yukon Electoral District and Polling Division Search - Map
441,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/5026286a444f4f34b132f072bd61581b/info/metadata/metadata.xml?format=default&amp;output=html,,Yukon Electoral District and Polling Division Search - Map
442,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=0e55b41d53b2437a82a1ed4fe2200d94,,Caribou Herd Ranges - 250k
442,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Biological/Caribou_Herd_Ranges_250k,,Caribou Herd Ranges - 250k
442,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/0e55b41d53b2437a82a1ed4fe2200d94/info/metadata/metadata.xml?format=default&amp;output=html,,Caribou Herd Ranges - 250k
443,,API,html,,,First Nation of Na-cho Nyäk Dun Resource Consultation Map
443,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/d3d14f83b79a4440a50aac9d4c00511e/info/metadata/metadata.xml?format=default&amp;output=html,,First Nation of Na-cho Nyäk Dun Resource Consultation Map
444,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=df586457e8444b7d95be71b325b52c8c,,Conservation Officer Districts - 1M
444,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Administrative_Boundaries/Conservation_Officer_Districts_1M,,Conservation Officer Districts - 1M
444,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/df586457e8444b7d95be71b325b52c8c/info/metadata/metadata.xml?format=default&amp;output=html,,Conservation Officer Districts - 1M
445,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=267d7eb5cd5e4a54b41648d679f749ca,,Rock Properties
445,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Rock_Properties,,Rock Properties
445,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/267d7eb5cd5e4a54b41648d679f749ca/info/metadata/metadata.xml?format=default&amp;output=html,,Rock Properties
446,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=53103098fd8e4b2cbebb5fb1633e61a5,,Conservation Officer Districts - 50K
446,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Administrative_Boundaries/Conservation_Officer_Districts_50k,,Conservation Officer Districts - 50K
446,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/53103098fd8e4b2cbebb5fb1633e61a5/info/metadata/metadata.xml?format=default&amp;output=html,,Conservation Officer Districts - 50K
447,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=53103098fd8e4b2cbebb5fb1633e61a5,,Conservation Officer Districts - 250K
447,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Administrative_Boundaries/Conservation_Officer_Districts_50k,,Conservation Officer Districts - 250K
447,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/1c5dd9189cb445869b9b8702818b6537/info/metadata/metadata.xml?format=default&amp;output=html,,Conservation Officer Districts - 250K
448,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=cc50b1edcf7f4d82bcee18c0dc1a13b1,,Curie Point Depth Contours
448,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Curie_Point_Depth_Contours/,,Curie Point Depth Contours
448,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/cc50b1edcf7f4d82bcee18c0dc1a13b1/info/metadata/metadata.xml?format=default&amp;output=html,,Curie Point Depth Contours
449,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=94f7c0257a35449f802d58aa3849ac65,,Curie Point Depth
449,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Geological/Curie_Point_Depth/,,Curie Point Depth
449,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/94f7c0257a35449f802d58aa3849ac65/info/metadata/metadata.xml?format=default&amp;output=html,,Curie Point Depth
450,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=18cea5cb481f48fe82305bdd05c554bb,,Footprints Medium Resolution Satellites
450,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Reference/Footprints_Medium_Resolution_Satellites/,,Footprints Medium Resolution Satellites
450,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/18cea5cb481f48fe82305bdd05c554bb/info/metadata/metadata.xml?format=default&amp;output=html,,Footprints Medium Resolution Satellites
451,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=4b8c50a1118e42fe9db4305c068ba113,,Footprints Yukon High Resolution Satellite Imagery
451,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Reference/Footprints_High_Resolution_Satellites/,,Footprints Yukon High Resolution Satellite Imagery
451,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/4b8c50a1118e42fe9db4305c068ba113/info/metadata/metadata.xml?format=default&amp;output=html,,Footprints Yukon High Resolution Satellite Imagery
452,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=4d458130c7734dd9b58f8b550b7b38de,,Footprints Yukon Composite 150 cm
452,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Imagery/Footprints_Yukon_Composite,,Footprints Yukon Composite 150 cm
452,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/4d458130c7734dd9b58f8b550b7b38de/info/metadata/metadata.xml?format=default&amp;output=html,,Footprints Yukon Composite 150 cm
453,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=ce3bf7211c914a63ad4179c46a6e618b,,First Nation Traditional Territories - 1M
453,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/First_Nations/First_Nation_Traditional_Territories_1M/,,First Nation Traditional Territories - 1M
453,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/ce3bf7211c914a63ad4179c46a6e618b/info/metadata/metadata.xml?format=default&amp;output=html,,First Nation Traditional Territories - 1M
454,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=8d766afd829b4014bb89cb367c9aaad1,,First Nation Traditional Territories - 250k
454,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/First_Nations/First_Nation_Traditional_Territories_250k/,,First Nation Traditional Territories - 250k
454,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/2fcc234fe562439d9b62cc9f0ad23b7a/info/metadata/metadata.xml?format=default&amp;output=html,,First Nation Traditional Territories - 250k
455,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=bedb4e55cbb44db89800822547098f55,,Peel Landscape Management Units - 250k
455,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Planning/Peel_Landscape_Management_Units_250k/,,Peel Landscape Management Units - 250k
455,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/bedb4e55cbb44db89800822547098f55/info/metadata/metadata.xml?format=default&amp;output=html,,Peel Landscape Management Units - 250k
456,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=7867110e787d48c4b0624c52192b5016,,Dawson Land Management Units - 250k
456,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Land_Planning/Dawson_Land_Management_Units_250k/,,Dawson Land Management Units - 250k
456,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/7867110e787d48c4b0624c52192b5016/info/metadata/metadata.xml?format=default&amp;output=html,,Dawson Land Management Units - 250k
457,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=3de70ff22bae4376ba27c99ce354d4e5,,Moose - Wildlife Key Area - 250k
457,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Biological/Wildlife_Key_Areas_250k/,,Moose - Wildlife Key Area - 250k
457,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/3de70ff22bae4376ba27c99ce354d4e5/info/metadata/metadata.xml?format=default&amp;output=html,,Moose - Wildlife Key Area - 250k
458,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=009a97fb704c4753a26992a145049fd4,,Beaver and muskrat - wildlife key area - 250k
458,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Biological/Wildlife_Key_Areas_250k/,,Beaver and muskrat - wildlife key area - 250k
458,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/009a97fb704c4753a26992a145049fd4/info/metadata/metadata.xml?format=default&amp;output=html,,Beaver and muskrat - wildlife key area - 250k
459,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=7916accbbb6b4e1584cc2fe9b3f14510,,Raptor - Wildlife Key Area - 250k
459,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Biological/Wildlife_Key_Areas_250k/,,Raptor - Wildlife Key Area - 250k
459,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/7916accbbb6b4e1584cc2fe9b3f14510/info/metadata/metadata.xml?format=default&amp;output=html,,Raptor - Wildlife Key Area - 250k
460,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=85d6254b97084d0c8834ba951f3981b9,,Woodland Caribou - Level 2 - Wildlife Key Area - 250k
460,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Biological/Wildlife_Key_Areas_250k/,,Woodland Caribou - Level 2 - Wildlife Key Area - 250k
460,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/85d6254b97084d0c8834ba951f3981b9/info/metadata/metadata.xml?format=default&amp;output=html,,Woodland Caribou - Level 2 - Wildlife Key Area - 250k
461,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=f6d45a494b834ecfb132319c90be8279,,Barren-ground caribou - wildlife key area - 250k
461,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Biological/Wildlife_Key_Areas_250k/,,Barren-ground caribou - wildlife key area - 250k
461,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/f6d45a494b834ecfb132319c90be8279/info/metadata/metadata.xml?format=default&amp;output=html,,Barren-ground caribou - wildlife key area - 250k
462,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=196764943e174565925be57ab4cb7d04,,Mineral Lick - Wildlife Key Area - 250k
462,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Biological/Wildlife_Key_Areas_250k/,,Mineral Lick - Wildlife Key Area - 250k
462,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/196764943e174565925be57ab4cb7d04/info/metadata/metadata.xml?format=default&amp;output=html,,Mineral Lick - Wildlife Key Area - 250k
463,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=3f27090d2336415b9163fd7d83aa0f5a,,Bear - wildlife key area - 250k
463,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Biological/Wildlife_Key_Areas_250k/,,Bear - wildlife key area - 250k
463,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/3f27090d2336415b9163fd7d83aa0f5a/info/metadata/metadata.xml?format=default&amp;output=html,,Bear - wildlife key area - 250k
464,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=387f61905e3d4691b80523566c1d19b1,,Mule Deer - Wildlife Key Area - 250k
464,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Biological/Wildlife_Key_Areas_250k/,,Mule Deer - Wildlife Key Area - 250k
464,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/387f61905e3d4691b80523566c1d19b1/info/metadata/metadata.xml?format=default&amp;output=html,,Mule Deer - Wildlife Key Area - 250k
465,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=dfb8189d75b34fbb95ea3ac3a7fe5e2d,,Elk - Wildlife Key Area - 250k
465,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Biological/Wildlife_Key_Areas_250k/,,Elk - Wildlife Key Area - 250k
465,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/dfb8189d75b34fbb95ea3ac3a7fe5e2d/info/metadata/metadata.xml?format=default&amp;output=html,,Elk - Wildlife Key Area - 250k
466,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=ebbac8d5042a48ed8a1e4fda337a3995,,Thinhorn Sheep - Wildlife Key Area - 250k
466,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Biological/Wildlife_Key_Areas_250k/,,Thinhorn Sheep - Wildlife Key Area - 250k
466,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/ebbac8d5042a48ed8a1e4fda337a3995/info/metadata/metadata.xml?format=default&amp;output=html,,Thinhorn Sheep - Wildlife Key Area - 250k
467,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=53cd400ec10b44fda32135555c705a6a,,Wolf - Wildlife Key Area - 250k
467,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Biological/Wildlife_Key_Areas_250k/,,Wolf - Wildlife Key Area - 250k
467,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/53cd400ec10b44fda32135555c705a6a/info/metadata/metadata.xml?format=default&amp;output=html,,Wolf - Wildlife Key Area - 250k
468,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=8bcac1c6eefe4e34b7ab7220d3d98988,,Mountain Goat - Wildlife Key Area - 250k
468,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Biological/Wildlife_Key_Areas_250k/,,Mountain Goat - Wildlife Key Area - 250k
468,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/8bcac1c6eefe4e34b7ab7220d3d98988/info/metadata/metadata.xml?format=default&amp;output=html,,Mountain Goat - Wildlife Key Area - 250k
469,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=f199411d267947b7b2a6059156067175,,Waterfowl - Wildlife Key Area - 250k
469,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Biological/Wildlife_Key_Areas_250k/,,Waterfowl - Wildlife Key Area - 250k
469,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/f199411d267947b7b2a6059156067175/info/metadata/metadata.xml?format=default&amp;output=html,,Waterfowl - Wildlife Key Area - 250k
470,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=d9fd9654635646fea7b95fe93a0bc98d,,Woodland Caribou - Level 3 - Wildlife Key Area - 250k
